Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),NAV Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts 1,Volts E,Amps,Fuel Flow (gal/hour),Co Ppm,CHT1 (deg F),CHT2 (deg F),EGT1 (deg F),EGT2 (deg F),ALT2 (discrete),ALT1 (discrete),BACKUP BATT  (discrete),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NAV1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Volts2,Amps1,E1 FFlow,,E1 CHT1,E1 CHT2,E1 EGT1,E1 EGT2,,,,,,
2024-03-09,08:43:27,08:43:27,+00:00,+47.4180105,+9.7018214,2366,3DDiff (GPSR1),549807.5,72.0,18,11,36,3.59,16.0,1.5,9,2635,2344,677,72.9,76,8.24,8.07,0.012,0.961,+0.097,+0.101,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-1.975,-0.39,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2526,900,5.1,344,040007FF N100 N100,57,,,7000,ALT,167,12,12,6.80,52.0,5400,25.8,14.5,0.0,0,6.6,0,180,181,1328,1337,0,0,0,,,78
2024-03-09,08:43:28,08:43:28,+00:00,+47.4183252,+9.7019836,2376,3DDiff (GPSR1),549808.5,72.0,17,12,35,3.07,14.6,1.5,9,2644,2354,649,71.6,74,8.33,4.56,-0.032,1.002,+0.099,+0.148,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-1.994,-0.40,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2541,1000,5.1,348,020007FF N100 N100,201,,,7000,ALT,167,12,12,6.80,52.0,5400,25.8,14.6,0.0,0,6.6,0,180,181,1328,1337,0,0,0,,,78
2024-03-09,08:43:29,08:43:29,+00:00,+47.4186393,+9.7021526,2384,3DDiff (GPSR1),549809.5,72.0,18,13,35,2.59,13.1,1.5,9,2657,2365,692,71.4,74,8.57,1.25,-0.032,1.064,+0.102,+0.118,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.014,-0.40,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2555,1000,5.0,353,040007FF N100 N100,172,,,7000,ALT,167,12,12,6.80,52.0,5410,25.8,14.6,0.0,0,6.5,0,180,181,1328,1335,0,0,0,,,78
2024-03-09,08:43:30,08:43:30,+00:00,+47.4189564,+9.7023175,2394,3DDiff (GPSR1),549810.5,71.9,21,12,35,2.90,15.6,1.5,9,2665,2375,578,71.7,74,8.14,0.01,-0.007,1.025,+0.109,+0.328,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.034,-0.41,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2566,1000,4.9,350,020007FF N100 N100,165,,,7000,ALT,167,12,12,6.90,52.0,5410,25.8,14.6,0.0,0,6.4,0,180,181,1328,1335,0,0,0,,,78
2024-03-09,08:43:31,08:43:31,+00:00,+47.4192673,+9.7024791,2404,3DDiff (GPSR1),549811.5,71.7,19,12,35,3.06,13.6,1.5,9,2672,2383,556,71.8,75,9.29,1.53,-0.049,1.068,+0.117,+0.238,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.054,-0.41,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2576,1000,4.9,354,040007FF N100 N100,76,,,7000,ALT,167,12,12,6.90,52.0,5410,25.7,14.5,0.0,0,6.3,0,180,181,1330,1333,0,0,0,,,78
2024-03-09,08:43:32,08:43:32,+00:00,+47.4195774,+9.7026355,2417,3DDiff (GPSR1),549812.5,71.3,20,12,35,3.83,14.6,1.5,9,2686,2394,668,72.4,75,7.82,2.97,-0.040,0.888,+0.126,+0.278,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.073,-0.41,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2588,1000,4.8,352,040007FF N100 N100,72,,,7000,ALT,167,12,12,7.10,52.0,5410,25.7,14.5,0.0,0,6.2,0,180,181,1330,1332,0,0,0,,,78
2024-03-09,08:43:33,08:43:33,+00:00,+47.4198857,+9.7027925,2427,3DDiff (GPSR1),549813.5,71.1,20,12,35,3.34,14.3,1.5,9,2697,2406,651,73.0,76,8.18,2.27,-0.026,0.985,+0.127,-0.009,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.093,-0.42,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2601,1000,4.7,352,040007FF N100 N100,60,,,7000,ALT,167,12,12,7.10,52.0,5400,25.7,14.5,0.0,0,6.4,0,180,181,1328,1337,0,0,0,,,78
2024-03-09,08:43:34,08:43:34,+00:00,+47.4201963,+9.7029519,2438,3DDiff (GPSR1),549814.5,71.1,19,12,35,3.08,13.3,1.5,9,2711,2417,777,72.8,76,7.21,-1.30,-0.033,0.890,+0.126,+0.168,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.112,-0.42,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2615,1000,4.7,352,040007FF N100 N100,125,,,7000,ALT,167,12,12,7.10,50.0,5400,25.7,14.5,0.0,0,6.4,0,180,181,1328,1337,0,0,0,,,78
2024-03-09,08:43:35,08:43:35,+00:00,+47.4205153,+9.7031066,2446,3DDiff (GPSR1),549815.5,71.3,19,12,35,2.67,13.3,1.5,9,2721,2430,654,72.6,75,6.25,-1.32,-0.034,0.945,+0.124,+0.107,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.132,-0.43,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,9.0,2631,1100,4.7,351,040007FF N100 N100,57,,,7000,ALT,169,12,12,7.00,49.0,5400,25.7,14.5,0.0,0,6.4,0,180,181,1328,1333,0,0,0,,,78
2024-03-09,08:43:36,08:43:36,+00:00,+47.4208296,+9.7032515,2452,3DDiff (GPSR1),549816.5,71.8,19,11,35,2.13,13.6,1.5,9,2729,2440,547,72.9,76,7.09,3.26,-0.034,1.050,+0.120,+0.059,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.152,-0.43,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2642,1100,4.6,351,040007FF N100 N100,69,,,7000,ALT,169,12,12,7.00,49.0,5410,25.7,14.5,0.0,0,6.3,0,180,181,1328,1333,0,0,0,,,78
2024-03-09,08:43:37,08:43:37,+00:00,+47.4211533,+9.7034017,2461,3DDiff (GPSR1),549817.5,72.3,19,11,36,2.40,15.3,1.5,9,2733,2446,485,73.1,76,7.65,6.45,-0.037,0.987,+0.118,+0.173,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.172,-0.43,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2648,1100,4.6,352,040007FF N100 N100,104,,,7000,ALT,169,12,12,7.10,50.0,5410,25.7,14.5,0.0,0,6.1,0,180,181,1328,1333,0,0,0,,,78
2024-03-09,08:43:38,08:43:38,+00:00,+47.4214689,+9.7035564,2470,3DDiff (GPSR1),549818.5,72.7,20,12,36,2.72,18.2,1.5,9,2742,2454,411,73.2,76,7.38,4.25,-0.014,1.051,+0.117,+0.135,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.9,296,298,-2.191,-0.44,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2656,1100,4.6,356,040007FF N100 N100,76,,,7000,ALT,169,12,12,7.10,51.0,5410,25.7,14.5,0.0,0,6.2,0,180,181,1328,1332,0,0,0,,,78
2024-03-09,08:43:39,08:43:39,+00:00,+47.4217932,+9.7037291,2479,3DDiff (GPSR1),549819.5,72.9,18,13,35,2.86,16.2,1.5,9,2750,2461,503,73.2,76,7.98,4.20,-0.059,1.010,+0.115,+0.108,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.212,-0.44,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2663,1100,4.6,360,040007FF N100 N100,63,,,7000,ALT,169,12,12,7.10,51.0,5400,25.6,14.6,0.0,0,6.2,0,180,181,1328,1332,0,0,0,,,78
2024-03-09,08:43:40,08:43:40,+00:00,+47.4221022,+9.7038974,2490,3DDiff (GPSR1),549820.5,72.9,19,13,35,3.15,16.2,1.5,9,2764,2471,617,73.0,76,8.32,1.17,-0.038,0.920,+0.116,+0.233,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.232,-0.45,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2676,1100,4.5,4,040007FF N100 N100,55,,,7000,ALT,169,12,12,6.90,51.0,5400,25.6,14.5,0.0,0,6.3,0,180,181,1328,1330,0,0,0,,,78
2024-03-09,08:43:42,08:43:42,+00:00,+47.4224291,+9.7040759,2500,3DDiff (GPSR1),549821.5,72.8,20,13,35,3.12,15.3,1.5,9,2772,2482,580,72.0,75,8.29,2.30,-0.031,0.984,+0.119,+0.169,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.252,-0.45,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2689,1100,4.5,8,040007FF N100 N100,48,,,7000,ALT,169,12,12,6.90,51.0,5400,25.5,14.5,0.0,0,6.4,0,180,181,1326,1330,0,0,0,,,78
2024-03-09,08:43:42,08:43:42,+00:00,+47.4227330,+9.7042446,2509,3DDiff (GPSR1),549822.5,72.8,19,13,35,2.79,14.1,1.5,9,2781,2491,596,71.0,74,8.78,3.25,-0.079,1.022,+0.121,+0.198,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.272,-0.45,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2701,1100,4.5,11,040007FF N100 N100,115,,,7000,ALT,169,12,12,6.90,50.0,5400,25.5,14.5,0.0,0,6.3,0,180,181,1326,1328,0,0,0,,,78
2024-03-09,08:43:43,08:43:43,+00:00,+47.4230506,+9.7044195,2519,3DDiff (GPSR1),549823.5,72.9,20,13,35,3.02,14.9,1.5,9,2793,2502,582,70.3,73,8.20,0.99,-0.025,0.965,+0.128,+0.398,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.292,-0.46,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2714,1100,4.4,6,040007FF N100 N100,102,,,7000,ALT,171,12,12,6.80,51.0,5400,25.5,14.5,0.0,0,6.2,0,180,181,1326,1328,0,0,0,,,78
2024-03-09,08:43:44,08:43:44,+00:00,+47.4233658,+9.7045950,2528,3DDiff (GPSR1),549824.5,73.0,19,13,35,2.89,13.6,1.5,9,2801,2511,590,69.6,72,8.38,2.62,-0.061,0.931,+0.134,+0.258,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.312,-0.46,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2725,1100,4.4,9,040007FF N100 N100,25,,,7000,ALT,171,12,12,6.80,50.0,5400,25.5,14.5,0.0,0,6.3,0,181,181,1326,1330,0,0,0,,,78
2024-03-09,08:43:45,08:43:45,+00:00,+47.4236900,+9.7047728,2536,3DDiff (GPSR1),549825.5,73.2,20,13,35,2.42,14.1,1.5,9,2812,2521,596,69.4,72,8.47,0.98,-0.039,1.012,+0.139,+0.263,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.332,-0.47,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2737,1100,4.4,4,040007FF N100 N100,27,,,7000,ALT,171,12,12,6.80,50.0,5400,25.5,14.5,0.0,0,6.4,0,181,181,1324,1330,0,0,0,,,78
2024-03-09,08:43:46,08:43:46,+00:00,+47.4240088,+9.7049455,2543,3DDiff (GPSR1),549826.5,73.4,21,13,35,2.20,14.9,1.5,9,2819,2530,540,69.9,73,7.93,0.77,-0.051,0.911,+0.142,+0.228,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.352,-0.47,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2745,1200,4.3,358,040007FF N100 N100,45,,,7000,ALT,171,12,12,6.80,50.0,5400,25.5,14.5,0.0,0,6.4,0,181,181,1324,1328,0,0,0,,,78
2024-03-09,08:43:47,08:43:47,+00:00,+47.4243227,+9.7051124,2547,3DDiff (GPSR1),549827.5,73.5,21,13,36,1.60,15.5,1.5,9,2825,2537,457,70.8,74,7.89,-1.14,-0.027,0.963,+0.140,+0.088,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.373,-0.47,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.9,2752,1200,4.3,3,040007FF N100 N100,56,,,7000,ALT,171,12,12,6.80,50.0,5400,25.5,14.5,0.0,0,6.5,0,181,181,1324,1328,0,0,0,,,78
2024-03-09,08:43:48,08:43:48,+00:00,+47.4246451,+9.7052800,2552,3DDiff (GPSR1),549828.5,73.7,19,13,36,1.35,13.1,1.5,9,2829,2543,384,70.7,74,7.66,-0.03,-0.082,1.032,+0.137,+0.256,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.393,-0.48,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2759,1200,4.3,7,020007FF N100 N100,185,,,7000,ALT,171,12,12,6.90,50.0,5400,25.5,14.5,0.0,0,6.4,0,181,181,1324,1328,0,0,0,,,78
2024-03-09,08:43:49,08:43:49,+00:00,+47.4249706,+9.7054398,2556,3DDiff (GPSR1),549829.5,74.0,19,12,36,1.39,12.1,1.5,9,2838,2550,402,71.2,74,7.73,-0.32,-0.058,1.029,+0.138,+0.311,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.414,-0.48,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2765,1200,4.2,1,040007FF N100 N100,87,,,7000,ALT,171,12,12,6.90,50.0,5400,25.5,14.5,0.0,0,6.3,0,181,181,1326,1328,0,0,0,,,78
2024-03-09,08:43:51,08:43:51,+00:00,+47.4253137,+9.7056007,2562,3DDiff (GPSR1),549830.5,74.3,18,12,36,1.64,11.9,1.5,9,2843,2557,337,71.8,75,7.95,0.55,-0.032,0.970,+0.141,+0.314,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.434,-0.49,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2771,1200,4.2,355,040007FF N100 N100,71,,,7000,ALT,171,12,12,6.90,50.0,5400,25.5,14.5,0.0,0,6.2,0,181,181,1326,1328,0,0,0,,,78
2024-03-09,08:43:51,08:43:51,+00:00,+47.4256291,+9.7057446,2567,3DDiff (GPSR1),549831.5,74.5,18,11,37,1.68,11.5,1.5,9,2844,2560,221,71.9,75,8.02,-0.57,-0.049,1.105,+0.143,+0.231,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.454,-0.49,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2774,1200,4.1,360,040007FF N100 N100,97,,,7000,ALT,171,12,12,6.90,50.0,5400,25.5,14.5,0.0,0,6.2,0,181,181,1326,1330,0,0,0,,,78
2024-03-09,08:43:53,08:43:53,+00:00,+47.4259727,+9.7058984,2576,3DDiff (GPSR1),549832.5,74.8,17,11,37,2.24,10.7,1.5,9,2853,2564,354,71.7,75,7.60,1.22,-0.068,1.004,+0.148,+0.431,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.475,-0.49,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2779,1200,4.1,4,040007FF N100 N100,97,,,7000,ALT,172,12,12,6.80,50.0,5400,25.5,14.5,0.0,0,6.1,0,181,181,1326,1332,0,0,0,,,78
2024-03-09,08:43:54,08:43:54,+00:00,+47.4263053,+9.7060423,2586,3DDiff (GPSR1),549833.5,75.0,17,11,37,2.94,10.8,1.5,9,2862,2572,461,71.6,75,7.46,2.37,-0.037,0.897,+0.154,+0.379,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.495,-0.50,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2786,1200,4.1,358,040007FF N100 N100,78,,,7000,ALT,172,12,12,6.70,50.0,5400,25.4,14.5,0.0,0,6.2,0,181,181,1326,1332,0,0,0,,,78
2024-03-09,08:43:55,08:43:55,+00:00,+47.4266382,+9.7061851,2594,3DDiff (GPSR1),549834.5,75.2,17,11,37,2.70,11.9,1.5,9,2870,2581,464,71.7,75,7.68,1.24,-0.032,1.039,+0.153,+0.085,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.516,-0.50,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.8,2795,1200,4.0,3,040007FF N100 N100,65,,,7000,ALT,172,12,12,6.70,50.0,5410,25.5,14.5,0.0,0,6.3,0,181,183,1326,1330,0,0,0,,,78
2024-03-09,08:43:55,08:43:55,+00:00,+47.4269709,+9.7063295,2603,3DDiff (GPSR1),549835.5,75.3,17,11,37,2.79,11.5,1.5,9,2875,2587,457,72.3,75,7.37,1.72,-0.056,0.867,+0.147,+0.096,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.536,-0.51,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2800,1300,4.0,7,040007FF N100 N100,82,,,7000,ALT,172,12,12,6.80,50.0,5410,25.5,14.5,0.0,0,6.3,0,181,183,1326,1328,0,0,0,,,78
2024-03-09,08:43:56,08:43:56,+00:00,+47.4272996,+9.7064711,2611,3DDiff (GPSR1),549836.5,75.4,17,11,37,2.58,12.1,1.5,9,2888,2596,574,73.0,76,7.26,0.51,-0.016,0.879,+0.138,+0.061,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.557,-0.51,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2809,1300,3.9,11,040007FF N100 N100,48,,,7000,ALT,172,12,12,6.90,50.0,5410,25.5,14.5,0.0,0,6.4,0,181,183,1324,1328,0,0,0,,,78
2024-03-09,08:43:57,08:43:57,+00:00,+47.4276386,+9.7066157,2618,3DDiff (GPSR1),549837.5,75.5,16,11,37,2.24,11.3,1.5,9,2894,2606,477,73.6,77,7.73,0.22,-0.053,1.127,+0.127,+0.007,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.577,-0.52,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2819,1300,3.9,15,040007FF N100 N100,63,,,7000,ALT,172,12,12,7.00,50.0,5400,25.5,14.5,0.0,0,6.4,0,181,183,1326,1328,0,0,0,,,78
2024-03-09,08:43:58,08:43:58,+00:00,+47.4279701,+9.7067531,2627,3DDiff (GPSR1),549838.5,75.5,16,11,37,2.51,11.0,1.5,9,2900,2613,427,74.1,77,7.80,0.02,-0.051,0.956,+0.120,+0.160,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.598,-0.52,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2826,1300,3.8,18,040007FF N100 N100,38,,,7000,ALT,172,12,12,7.10,50.0,5410,25.5,14.5,0.0,0,6.2,0,181,183,1326,1326,0,0,0,,,78
2024-03-09,08:43:59,08:43:59,+00:00,+47.4283081,+9.7068881,2635,3DDiff (GPSR1),549839.5,75.4,16,10,37,2.59,11.3,1.5,9,2909,2620,470,73.9,77,8.50,1.30,-0.045,1.016,+0.115,+0.088,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.618,-0.52,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2835,1300,3.7,21,020007FF N100 N100,149,,,7000,ALT,172,12,12,7.10,50.0,5390,25.5,14.5,0.0,0,6.2,0,181,183,1326,1328,0,0,0,,,78
2024-03-09,08:44:00,08:44:00,+00:00,+47.4286507,+9.7070244,2643,3DDiff (GPSR1),549840.5,75.5,15,10,37,2.20,11.0,1.5,9,2920,2630,523,72.9,76,8.22,2.00,-0.046,0.983,+0.113,+0.184,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.639,-0.53,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2847,1300,3.7,23,040007FF N100 N100,66,,,7000,ALT,172,12,12,7.10,50.0,5400,25.5,14.5,0.0,0,6.1,0,181,183,1326,1328,0,0,0,,,78
2024-03-09,08:44:01,08:44:01,+00:00,+47.4289880,+9.7071593,2650,3DDiff (GPSR1),549841.5,75.5,15,10,37,2.16,11.0,1.5,9,2925,2638,406,71.8,75,8.39,0.71,0.004,0.842,+0.114,+0.198,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.659,-0.53,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2857,1300,3.6,26,040007FF N100 N100,146,,,7000,ALT,174,12,12,7.00,50.0,5390,25.5,14.5,0.0,0,6.1,0,181,183,1326,1328,0,0,0,,,78
2024-03-09,08:44:02,08:44:02,+00:00,+47.4293262,+9.7072975,2654,3DDiff (GPSR1),549842.5,75.6,14,10,38,1.41,9.1,1.5,9,2929,2643,388,70.3,73,9.28,1.63,-0.009,1.036,+0.115,+0.157,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.680,-0.54,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2864,1300,3.5,27,040007FF N100 N100,72,,,7000,ALT,174,12,12,6.80,50.0,5390,25.5,14.4,0.0,0,6.3,0,181,183,1324,1328,0,0,0,,,78
2024-03-09,08:44:03,08:44:03,+00:00,+47.4296633,+9.7074315,2660,3DDiff (GPSR1),549843.5,75.7,14,10,38,1.60,8.6,1.5,9,2938,2649,410,69.8,73,8.46,0.99,-0.005,0.972,+0.121,+0.360,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.701,-0.54,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2872,1300,3.4,23,040007FF N100 N100,55,,,7000,ALT,174,12,12,6.80,50.0,5390,25.5,14.4,0.0,0,6.2,0,181,183,1324,1328,0,0,0,,,78
2024-03-09,08:44:04,08:44:04,+00:00,+47.4300023,+9.7075644,2665,3DDiff (GPSR1),549844.5,75.7,15,10,38,1.64,8.9,1.5,9,2944,2656,391,69.9,73,8.93,1.56,-0.008,1.039,+0.127,+0.224,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.721,-0.54,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2880,1300,3.4,18,040007FF N100 N100,122,,,7000,ALT,174,12,12,6.80,50.0,5400,25.5,14.4,0.0,0,6.2,0,181,183,1324,1326,0,0,0,,,78
2024-03-09,08:44:05,08:44:05,+00:00,+47.4303339,+9.7076931,2671,3DDiff (GPSR1),549845.5,75.7,16,10,38,1.88,8.9,1.5,9,2947,2661,329,70.2,73,8.89,-0.18,-0.035,1.096,+0.134,+0.329,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.742,-0.55,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2885,1300,3.3,12,040007FF N100 N100,47,,,7000,ALT,174,12,12,6.90,50.0,5400,25.6,14.4,0.0,0,6.1,0,181,183,1323,1324,0,0,0,,,78
2024-03-09,08:44:07,08:44:07,+00:00,+47.4306854,+9.7078284,2680,3DDiff (GPSR1),549846.5,75.6,15,10,38,2.57,8.6,1.5,9,2957,2667,410,70.8,74,8.53,1.21,-0.027,0.954,+0.142,+0.385,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.762,-0.55,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2891,1300,3.3,4,040007FF N100 N100,44,,,7000,ALT,174,12,12,6.80,50.0,5400,25.6,14.4,0.0,0,6.0,0,181,183,1323,1324,0,0,0,,,78
2024-03-09,08:44:07,08:44:07,+00:00,+47.4310141,+9.7079507,2688,3DDiff (GPSR1),549847.5,75.6,16,10,38,2.69,9.6,1.5,9,2962,2674,405,70.9,74,8.40,2.26,-0.017,0.911,+0.146,+0.188,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.782,-0.56,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2899,1300,3.3,355,040007FF N100 N100,50,,,7000,ALT,174,12,12,6.70,50.0,5390,25.5,14.4,0.0,-1,6.3,0,181,183,1323,1324,0,0,0,,,78
2024-03-09,08:44:08,08:44:08,+00:00,+47.4313506,+9.7080795,2694,3DDiff (GPSR1),549848.5,75.7,15,10,38,1.87,8.7,1.5,9,2969,2681,378,70.7,74,9.40,2.17,-0.042,1.064,+0.144,+0.110,12,6500,,,29.62,121.205,108.400,GPS,,EDTF,83.8,296,298,-2.803,-0.56,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,8.7,2908,1300,3.3,2,040007FF N100 N100,62,,,7000,ALT,174,12,12,6.70,50.0,5400,25.5,14.4,0.0,-1,6.4,0,181,183,1323,1323,0,0,0,,,78
